country,neighborhood,rural_urban,sex,age,family_type,family_size,mig_int_global,mig_plan_global,mig_prep_global,mig_int_dom,mig_plan_dom,mig_prep_dom,ppl_mig_num_5y,currency,exp_monthly_food,income_exp_month_food,income_month_avg,deposit_currency,monthly_income,CARI
HND,"Barrio, El Reparto Santa Cruz de Yojoa",1,2,54,1,4,0,,,0,,,0,2,7000,2,0,,,1
HND,"Colonia, La San pablo",1,2,60,5,4,0,,,0,,,0,2,3000,5,1,2.0,11200.0,1
HND,Col.San pablo,1,1,74,4,3,0,,,0,,,1,2,2000,5,0,,,1
HND,"Santa Elena, Santa Cruz de Yojoa",1,2,75,9,1,0,,,0,,,0,2,2000,5,1,2.0,3500.0,1
HND,"La Ceibita, Santa Cruz de Yojoa",1,1,63,5,4,0,,,0,,,2,2,2000,4,0,,,1
GT,CASA GRANDE,2,1,59,2,5,0,,,0,,,0,3,2000,2,1,3.0,5000.0,1
GT,CASA GRANDE,2,2,74,1,6,0,,,0,,,1,3,800,1,99,,,1
GT,CASA GRANDE,2,2,67,4,13,0,,,0,,,0,3,950,3,1,3.0,1500.0,1
GT,Aldea las lagunas,1,1,76,2,2,0,,,0,,,1,3,2000,1,0,,,1
GT,Aldea las lagunas,1,2,78,1,2,0,,,0,,,0,3,800,2,1,3.0,3000.0,1
GT,Aldea las  lagunas,1,1,66,1,5,0,,,0,,,0,3,800,2,1,3.0,3000.0,1
GT,Aldea Las lagunas,1,1,39,1,6,0,,,1,0.0,,0,3,150,1,0,,,1
GT,Aldea Las Laguna,1,2,64,1,2,0,,,0,,,0,3,1000,2,1,3.0,1000.0,1
GT,Esquipulas,2,1,19,5,9,0,,,0,,,0,3,1500,2,1,3.0,5600.0,1
GT,Esquipulas,2,1,65,1,3,0,,,0,,,0,3,1000,2,1,3.0,6000.0,1
GT,Esquipulas,2,1,56,1,5,0,,,0,,,0,3,1500,2,1,3.0,6000.0,1
GT,Esquipulas,2,1,31,1,3,0,,,0,,,1,3,1000,2,1,3.0,8000.0,1
GT,Esquipulas,2,2,20,2,5,0,,,0,,,0,3,1100,2,1,3.0,5000.0,1
GT,Ixmoco,1,1,48,1,6,0,,,0,,,0,3,200,5,0,,,1
HND,Aldea los carraos,1,1,68,9,1,0,,,0,,,0,2,2500,1,0,,,1
HND,Los carraos,1,1,60,1,3,0,,,0,,,0,2,2000,1,0,,,1
HND,Los carraos,1,1,73,2,3,0,,,0,,,0,2,1000,1,0,,,1
HND,Los carraos,1,2,50,3,4,0,,,0,,,0,2,400,1,0,,,1
GT,QUIPAMBE,1,2,58,1,5,0,,,0,,,0,3,150,2,1,3.0,1400.0,1
GT,TUISCOL,1,1,78,1,2,0,,,0,,,0,3,400,2,1,3.0,900.0,1
GT,Esquipulas,2,1,30,1,5,0,,,0,,,0,3,300,2,99,,,1
GT,Esquipulas,2,1,33,2,5,0,,,0,,,0,3,300,4,0,,,1
GT,Esquipulas,2,1,25,2,3,0,,,0,,,0,3,500,5,99,,,1
GT,Esquipulas,2,1,55,2,4,0,,,0,,,1,3,500,3,99,,,1
GT,Esquipulas,2,2,35,1,4,0,,,0,,,0,3,300,1,0,,,1
GT,CASA GRANDE,2,1,32,1,7,0,,,0,,,0,3,1200,2,99,,,1
HND,La Bomba,2,1,55,1,5,0,,,0,,,2,2,4000,4,99,,,1
GT,TUISCOL,1,1,89,1,2,0,,,0,,,0,3,50,4,0,,,1
GT,TUISCOL,1,2,20,1,4,0,,,1,1.0,0.0,0,3,400,3,0,,,1
GT,QUIPAMBE,1,1,66,1,3,0,,,0,,,0,3,300,3,1,3.0,110.0,1
GT,QUIPAMBE,1,1,30,1,3,0,,,0,,,0,3,300,3,1,3.0,1700.0,1
GT,QUIPAMBE,1,1,33,1,3,0,,,0,,,0,3,400,2,1,3.0,2500.0,1
GT,QUIPAMBE,1,1,60,1,3,0,,,0,,,1,3,250,2,1,3.0,1500.0,1
GT,QUIPAMBE,1,1,41,2,3,0,,,0,,,0,3,300,2,1,3.0,1800.0,1
GT,TUISCOL,1,2,45,1,3,0,,,0,,,0,3,250,4,1,3.0,900.0,1
GT,TUISCOL,1,1,19,1,2,0,,,0,,,1,3,300,3,1,3.0,1000.0,1
GT,TUISCOL,1,1,62,1,2,0,,,0,,,0,3,300,3,1,3.0,1600.0,1
GT,TUISCOL,1,1,25,1,3,0,,,0,,,0,3,250,3,1,3.0,1300.0,1
GT,TUISCOL,1,2,57,1,3,0,,,0,,,0,3,350,2,1,3.0,1400.0,1
GT,TUISCOL,1,2,32,1,2,0,,,0,,,0,3,350,3,1,3.0,1300.0,1
HND,Chamelecon,2,1,27,2,12,0,,,1,0.0,,0,2,6000,3,1,2.0,8000.0,1
HND,Chamelecon Centro,2,1,54,1,4,0,,,0,,,2,2,3000,5,99,,,1
HND,Chamelecon centro,2,1,20,1,5,0,,,0,,,0,2,3000,5,1,2.0,4600.0,1
GT,Ladea Bulej,1,1,20,5,4,0,,,0,,,0,3,2000,2,1,3.0,3000.0,1
GT,El Platanar,1,1,22,1,4,0,,,0,,,0,3,3000,1,0,,,1
GT,El Platanar,1,1,48,1,4,0,,,0,,,0,3,300,1,0,,,1
GT,Bulej,1,2,26,1,4,0,,,0,,,2,3,2000,3,0,,,1
GT,Colonia Nueva Esperanza Chaculá,1,2,40,1,4,0,,,0,,,1,3,800,5,1,3.0,1300.0,1
GT,Bulej,1,2,34,5,5,0,,,0,,,1,3,2000,1,0,,,1
GT,Colonia nueva esperanza Chacula,1,1,30,1,4,0,,,0,,,0,3,1200,2,0,,,1
GT,Bulej,1,2,60,1,4,0,,,0,,,0,3,700,5,1,3.0,3500.0,1
GT,Chacaj,1,1,45,1,10,0,,,0,,,0,3,500,3,1,3.0,3000.0,1
GT,Chacaj,1,1,23,1,6,0,,,0,,,0,3,100,4,1,3.0,2200.0,1
GT,Barrio san Antonio,2,1,22,1,5,0,,,0,,,0,3,350,2,1,3.0,3500.0,1
GT,Barrio san Antonio,2,1,32,1,5,0,,,0,,,0,3,200,2,1,3.0,2000.0,1
GT,San antonio,2,1,35,1,6,0,,,0,,,0,3,1000,1,1,3.0,6000.0,1
GT,San antonio,2,2,61,1,2,0,,,0,,,0,3,1500,1,1,3.0,5000.0,1
GT,Zona 1,2,2,25,1,7,0,,,0,,,0,3,2000,1,0,,,1
GT,Zona 3,2,1,56,2,5,0,,,1,99.0,,0,3,650,2,0,,,1
HND,FLORES DE ORIENTE,1,2,52,1,5,0,,,0,,,0,2,2000,5,0,,,1
HND,FLORES DE ORIENTE,1,1,75,2,2,0,,,0,,,0,2,1500,5,0,,,1
HND,FLORES DE ORIENTE,1,1,51,2,2,0,,,0,,,0,2,700,5,0,,,1
GT,CONCEPCION HUISTA,2,1,25,1,3,0,,,0,,,0,3,208,2,99,,,1
GT,CONCEPCION HUISTA,2,1,36,1,5,0,,,0,,,1,3,200,1,0,,,1
GT,CONCEPCION HUISTA,2,2,28,5,5,0,,,0,,,1,3,1500,1,0,,,1
GT,CONCEPCION HUISTA,2,1,29,5,6,0,,,0,,,0,3,608,2,99,,,1
GT,SAN MARTIN CUCHUMATAN,1,1,58,2,3,0,,,0,,,2,3,800,1,1,3.0,3500.0,1
GT,SAN MARTIN CUCHUMATAN,1,2,18,3,9,0,,,1,0.0,,0,3,1200,1,1,3.0,8000.0,1
GT,Aldea olopita,1,1,48,1,5,0,,,0,,,0,3,1000,1,1,3.0,2000.0,1
GT,Aldea olopita,1,1,70,2,2,0,,,0,,,0,3,300,3,1,3.0,1000.0,1
GT,Aldea olopita,1,1,37,2,5,0,,,0,,,0,3,300,5,1,3.0,500.0,1
GT,Aldea Olopita,1,1,38,1,4,0,,,0,,,0,3,9440,1,1,3.0,2000.0,1
GT,Aldea Olopita,1,2,80,1,2,0,,,0,,,1,3,500,1,1,3.0,1000.0,1
GT,Aldea Olopita,1,1,37,4,5,0,,,0,,,0,3,2000,1,1,3.0,5000.0,1
GT,Aldea olopita,1,1,40,5,5,0,,,0,,,0,3,1500,1,1,3.0,4000.0,1
GT,Aldea olopita,1,1,69,1,3,0,,,0,,,0,3,1500,1,1,3.0,5000.0,1
GT,Aldea olopita,1,2,70,1,4,0,,,0,,,1,3,1000,1,1,3.0,2000.0,1
GT,Aldea olopita,1,1,74,5,3,0,,,0,,,0,3,1000,3,1,3.0,1500.0,1
GT,El platanar,1,1,68,2,3,0,,,0,,,0,3,100,2,1,3.0,1000.0,1
GT,Bulej,1,2,43,1,4,0,,,0,,,0,3,1200,2,1,3.0,2000.0,1
GT,Chacula,1,2,65,1,12,0,,,0,,,0,3,4000,1,1,3.0,15000.0,1
GT,SAN MARTIN CUCHUMATAN,1,1,58,9,1,0,,,0,,,0,3,600,3,99,,,1
GT,SAN MARTIN CUCHUMATAN,1,1,32,1,4,0,,,0,,,0,3,600,3,99,,,1
GT,SAN MARTIN CUCHUMATAN,1,1,25,1,4,0,,,0,,,0,3,500,2,99,,,1
GT,SAN MARTIN CUCHUMATAN,1,1,34,1,6,0,,,0,,,0,3,800,2,1,3.0,2500.0,1
GT,SAN MARTIN CUCHUMATAN,1,1,69,1,6,0,,,0,,,0,3,1500,2,99,,,1
GT,TOJUCHOC,1,1,32,1,3,0,,,0,,,0,3,350,3,1,3.0,1900.0,1
GT,TOJUCHOC,1,2,50,1,2,0,,,0,,,1,3,280,2,1,3.0,1300.0,1
GT,TOJUCHOC,1,1,48,1,3,0,,,0,,,0,3,300,3,1,3.0,1600.0,1
GT,TOJUCHOC,1,2,60,3,2,0,,,0,,,0,3,200,2,1,3.0,1500.0,1
GT,TOJUCHOC,1,1,28,9,1,0,,,0,,,0,3,350,2,1,3.0,1000.0,1
GT,Aldea Chacaj,1,2,83,4,7,0,,,0,,,1,3,1200,1,1,3.0,14000.0,1
GT,Las flores,1,2,30,1,10,0,,,1,0.0,,0,3,1000,4,1,3.0,1000.0,1
GT,Las flores,1,2,50,1,5,0,,,0,,,0,2,3000,1,1,3.0,6000.0,1
GT,Aldea Tuiquimamel,1,1,53,2,1,0,,,0,,,1,3,400,1,1,3.0,1400.0,1
GT,Aldea Tuiquimamel,1,1,83,2,1,0,,,0,,,1,3,500,1,0,,,1
GT,Tuiquimamel,1,2,65,2,8,0,,,0,,,1,3,800,2,0,,,1
GT,Tuiquimamel,1,1,18,2,7,0,,,0,,,2,3,1500,2,1,3.0,3000.0,1
GT,Tuiquimamel,1,2,23,2,3,0,,,0,,,0,3,600,2,1,3.0,1000.0,1
GT,TOJUCHOC,1,2,28,1,2,0,,,0,,,0,3,300,5,0,,,1
GT,Aldea Tzobal,1,1,67,5,5,0,,,0,,,1,3,1500,3,0,,,1
HND,Chivana,1,1,34,1,4,0,,,0,,,0,2,3400,2,0,,,1
HND,Chivana,1,2,30,3,2,0,,,0,,,0,2,5000,1,0,,,1
HND,Macro Albergue de Campana,1,1,36,1,3,0,,,0,,,0,2,3000,2,0,,,1
HND,Macro Albergue de Campana,1,1,74,2,1,0,,,0,,,0,2,0,2,0,,,1
GT,Quixal,1,2,48,1,5,0,,,0,,,0,3,1000,5,1,3.0,2000.0,1
HND,Rio lindo barrió el paraíso,1,2,53,1,5,0,,,0,,,2,2,3000,2,0,,,1
HND,Peña Blanca,1,1,29,1,3,0,,,0,,,0,2,800,2,99,,,1
HND,El Edén,1,1,71,1,3,0,,,0,,,1,2,2000,1,99,,,1
HND,Peña Blanca,1,1,19,1,6,0,,,0,,,2,2,3000,1,99,,,1
HND,"El Eden, Peña Blanca",2,1,28,1,3,0,,,0,,,0,2,3000,2,1,2.0,7000.0,1
HND,"La Naranjera, Peña Blanca",2,1,70,9,1,0,,,0,,,0,2,2000,2,1,2.0,4500.0,1
SLV,San cristobal,1,1,27,1,3,0,,,0,,,0,1,75,4,1,1.0,200.0,1
GT,Los bujes,1,2,51,1,6,0,,,0,,,0,3,1000,1,1,3.0,1500.0,1
GT,Caserio los bujes,1,1,63,2,15,0,,,0,,,0,3,350,3,1,3.0,10000.0,1
GT,Caserio los bujes,1,2,65,1,8,0,,,0,,,0,3,800,3,0,,,1
GT,Caserio los bujes,1,1,76,1,8,0,,,0,,,0,3,600,3,1,3.0,2500.0,1
GT,Casrio los bujes,1,1,49,2,2,0,,,0,,,0,3,100,4,1,3.0,800.0,1
GT,Caserio los bujes,1,1,88,2,3,0,,,0,,,0,3,150,4,1,3.0,300.0,1
GT,Caparja,1,2,32,1,7,0,,,0,,,0,3,300,3,1,3.0,1800.0,1
GT,Caparja,1,1,58,1,2,0,,,0,,,0,3,400,2,1,3.0,2500.0,1
GT,Caparja,1,1,30,5,7,0,,,0,,,0,3,1200,3,1,3.0,3000.0,1
GT,Caparja,1,2,54,1,3,0,,,0,,,1,3,1500,2,1,3.0,2800.0,1
GT,Caparja,1,2,33,1,5,0,,,0,,,0,3,300,1,0,,,1
GT,Caparja,1,1,59,1,2,0,,,0,,,1,3,1000,1,99,,,1
HND,Col.San Antonio,2,1,45,1,7,0,,,1,0.0,,1,2,12000,3,99,,,1
HND,Col.San Antonio Chamelecon,2,1,62,1,3,0,,,0,,,0,2,6000,2,99,,,1
HND,Col.San Antonio Chamelecon,2,1,44,1,5,0,,,0,,,0,2,10000,1,99,,,1
HND,Col. Suyapa Chamelecon,2,1,51,1,5,0,,,1,0.0,,0,2,5200,1,1,2.0,6000.0,1
GT,San Rafael Soche calle el Quetzal,2,1,46,1,3,0,,,0,,,0,3,1500,3,1,3.0,2000.0,1
GT,San Rafael Sochi calle el Quetzal,2,2,27,1,4,0,,,0,,,0,3,800,2,1,3.0,1300.0,1
GT,San Rafael Soche,2,1,20,1,6,0,,,0,,,0,3,1800,2,1,3.0,2000.0,1
GT,Aldea San Antonio Serchil,1,2,50,2,6,0,,,0,,,0,3,1600,1,1,3.0,10000.0,1
GT,Aldea San Antonio Serchil,1,1,25,1,5,0,,,0,,,1,3,1300,2,1,3.0,1300.0,1
GT,Aldea San Antonio Sechil,1,1,38,2,4,0,,,0,,,0,3,900,1,0,,,1
GT,Aldea San Antonio Serchil,1,1,48,1,5,0,,,0,,,0,3,600,2,1,3.0,900.0,1
GT,San antonio serchil,1,1,44,1,7,0,,,0,,,0,3,600,3,1,3.0,1500.0,1
GT,San antonio serchil,1,1,49,1,6,0,,,0,,,0,3,1000,2,0,,,1
GT,San rafael suchi,1,1,32,1,7,0,,,0,,,0,3,1200,2,0,,,1
